id,uri,primary_name_display,country
1710,http://dx.doi.org/10.13039/100006139,Office of Technical and Regulatory Support,""
1711,http://dx.doi.org/10.13039/501100000011,Canadian Association on Gerontology,""
1712,http://dx.doi.org/10.13039/501100000012,Canadian Astronomical Society,""
1713,http://dx.doi.org/10.13039/501100000741,University of Warwick,""
1714,http://dx.doi.org/10.13039/501100000008,Health Canada,""
1715,http://dx.doi.org/10.13039/501100000734,"University College, Oxford",""
1716,http://dx.doi.org/10.13039/501100001826,Netherlands Organisation for Health Research and Development,""
1717,http://dx.doi.org/10.13039/501100001827,University of Amsterdam,""
1718,http://dx.doi.org/10.13039/501100001824,Czech Science Foundation,""
1719,http://dx.doi.org/10.13039/501100000659,Research Trainees Coordinating Centre,""
1720,http://dx.doi.org/10.13039/100001944,American Psychiatric Foundation,""
1721,http://dx.doi.org/10.13039/100006163,Office of Project Management,""
1722,http://dx.doi.org/10.13039/100006165,"Office of Environmental Protection, Sustainability Support and Corporate Safety Analysis",""
1723,http://dx.doi.org/10.13039/100005486,Hagley Museum and Library Foundation,""
1724,http://dx.doi.org/10.13039/100005487,"Houghton Library, Harvard University",""
1725,http://dx.doi.org/10.13039/100001945,American Psychological Foundation,""
1726,http://dx.doi.org/10.13039/100005484,Wellesley College,""
1727,http://dx.doi.org/10.13039/100006162,Energy Information Administration,""
1728,http://dx.doi.org/10.13039/100005485,American College of Cardiology Foundation,""
1729,http://dx.doi.org/10.13039/100006169,Office of Emergency Operations,""
1730,http://dx.doi.org/10.13039/501100000007,Canadian Aeronautics and Space Institute,""
1731,http://dx.doi.org/10.13039/501100000735,University of Cambridge,""
1732,http://dx.doi.org/10.13039/501100000736,University of East Anglia,""
1733,http://dx.doi.org/10.13039/501100000009,Canadian Asian Studies Association,""
1734,http://dx.doi.org/10.13039/501100000737,University of Exeter,""
1735,http://dx.doi.org/10.13039/501100001822,Austrian Academy of Sciences,""
1736,http://dx.doi.org/10.13039/501100000657,Mercers' Company,""
1737,http://dx.doi.org/10.13039/100005420,Arctic-Yukon-Kuskokwim Sustainable Salmon Initiative,""
1738,http://dx.doi.org/10.13039/501100001823,"Ministry of Education, Youth and Sports",""
1739,http://dx.doi.org/10.13039/501100000656,"Menzies Centre for Australian Studies, King's College London, University of London",""
1740,http://dx.doi.org/10.13039/100006167,Office of Intelligence,""
1741,http://dx.doi.org/10.13039/100005480,California Library Association,""
1742,http://dx.doi.org/10.13039/100006166,Office of Audits and Inspections,""
1743,http://dx.doi.org/10.13039/100005481,New York University School of Medicine,""
1744,http://dx.doi.org/10.13039/100001142,The Granger Foundation,""
1745,http://dx.doi.org/10.13039/100005482,Newberry Library,""
1746,http://dx.doi.org/10.13039/100006168,National Nuclear Security Administration,""
1747,http://dx.doi.org/10.13039/100005483,Chinese American Librarians Association,""
1748,http://dx.doi.org/10.13039/100006160,Office of Biomass Program,""
1749,http://dx.doi.org/10.13039/100001141,The Grable Foundation,""
1750,http://dx.doi.org/10.13039/501100000739,University of Southampton,""
1751,http://dx.doi.org/10.13039/501100000089,Medical Council of Canada,""
1752,http://dx.doi.org/10.13039/501100000087,"Faculty of Graduate Studies, Dalhousie University",""
1753,http://dx.doi.org/10.13039/501100000086,"Jackman Humanities Institute, University of Toronto",""
1754,http://dx.doi.org/10.13039/501100000085,Ontario HIV Treatment Network,""
1755,http://dx.doi.org/10.13039/100005421,Arizona Cancer Center,""
1756,http://dx.doi.org/10.13039/501100000655,Marine Biological Association,""
1757,http://dx.doi.org/10.13039/501100001821,Vienna Science and Technology Fund,""
1758,http://dx.doi.org/10.13039/501100001828,Erasmus University Rotterdam,""
1759,http://dx.doi.org/10.13039/100001145,Great Lakes Fishery Trust,""
1760,http://dx.doi.org/10.13039/100001146,Greenwall Foundation,""
1761,http://dx.doi.org/10.13039/100005496,American Foundation for Pharmaceutical Education,""
1762,http://dx.doi.org/10.13039/100005493,"Lilly Library, Indiana University at Bloomington",""
1763,http://dx.doi.org/10.13039/100001143,William T. Grant Foundation,""
1764,http://dx.doi.org/10.13039/100001144,The William Caspar Graustein Memorial Fund,""
1765,http://dx.doi.org/10.13039/100001930,JOHN W. ALDEN TRUST,""
1766,http://dx.doi.org/10.13039/100001149,George Gund Foundation,""
1767,http://dx.doi.org/10.13039/100001934,American Academy of Dermatology,""
1768,http://dx.doi.org/10.13039/501100000084,"Institute of Social and Economic Research, Memorial University of Newfoundland",""
1769,http://dx.doi.org/10.13039/501100000083,"Humanities Research Group, University of Windsor",""
1770,http://dx.doi.org/10.13039/100003002,HSC Foundation,""
1771,http://dx.doi.org/10.13039/100003850,Herb Society of America,""
1772,http://dx.doi.org/10.13039/100004739,US Airways,""
1773,http://dx.doi.org/10.13039/100004732,Symantec Corporation,""
1774,http://dx.doi.org/10.13039/100005434,Association for Women in Mathematics,""
1775,http://dx.doi.org/10.13039/501100001113,Australasian Urological Foundation,""
1776,http://dx.doi.org/10.13039/100004731,"SRA International, Inc.",""
1777,http://dx.doi.org/10.13039/100001153,George and Mary Josephine Hamman Foundation,""
1778,http://dx.doi.org/10.13039/100001157,Harvard NeuroDiscovery Center,""
1779,http://dx.doi.org/10.13039/100001155,"Harrison County Community Foundation, Inc.",""
1780,http://dx.doi.org/10.13039/100001920,Dean Witter Foundation,""
1781,http://dx.doi.org/10.13039/100001158,Harvard-Yenching Institute,""
1782,http://dx.doi.org/10.13039/100001935,American Breast Cancer Foundation,""
1783,http://dx.doi.org/10.13039/100001936,American Councils,""
1784,http://dx.doi.org/10.13039/100005489,Foundation for Advancement of International Medical Education and Research,""
1785,http://dx.doi.org/10.13039/100005488,Huntington Library,""
1786,http://dx.doi.org/10.13039/100003005,"Humanities Council of Washington, D.C.",""
1787,http://dx.doi.org/10.13039/100003851,Hermansky-Pudlak Syndrome Network Inc.,""
1788,http://dx.doi.org/10.13039/501100000081,Danone Institute of Canada,""
1789,http://dx.doi.org/10.13039/501100000080,Chemical Institute of Canada,""
1790,http://dx.doi.org/10.13039/100005433,Association for Women Geoscientists,""
1791,http://dx.doi.org/10.13039/501100001114,The Endocrine Society of Australia,""
1792,http://dx.doi.org/10.13039/100004730,Sprint,""
1793,http://dx.doi.org/10.13039/100005436,Association of College and Research Libraries,""
1794,http://dx.doi.org/10.13039/100001159,Hawaii Community Foundation,""
1795,http://dx.doi.org/10.13039/100001922,Women's Foundation of Minnesota,""
1796,http://dx.doi.org/10.13039/100001927,Advanced Medical Research Foundation,""
1797,http://dx.doi.org/10.13039/100005499,Oncology Nursing Society Foundation,""
1798,http://dx.doi.org/10.13039/501100000615,Fight for Sight UK,""
1799,http://dx.doi.org/10.13039/501100000616,Fisheries Society of the British Isles,""
1800,http://dx.doi.org/10.13039/501100000617,Foreign and Commonwealth Office,""
1801,http://dx.doi.org/10.13039/100005503,American Statistical Association,""
1802,http://dx.doi.org/10.13039/100005504,Black Metropolis Research Consortium,""
1803,http://dx.doi.org/10.13039/100002645,"Carol M. Baldwin Breast Cancer Research Fund, Inc.",""
1804,http://dx.doi.org/10.13039/100001960,American Society for Radiation Oncology,""
1805,http://dx.doi.org/10.13039/100006191,Office of Public Information,""
1806,http://dx.doi.org/10.13039/100001073,Arthur Vining Davis Foundations,""
1807,http://dx.doi.org/10.13039/100006192,Office of Advanced Scientific Computing Research,""
1808,http://dx.doi.org/10.13039/100005509,Borchard Foundation Center on Law and Aging,""
1809,http://dx.doi.org/10.13039/100003157,Myasthenia Gravis Foundation of America,""
1810,http://dx.doi.org/10.13039/100003161,National Alopecia Areata Foundation,""
1811,http://dx.doi.org/10.13039/100003164,National Court Reporters Foundation,""
1812,http://dx.doi.org/10.13039/100006180,Office of Technology Innovation and Development,""
1813,http://dx.doi.org/10.13039/100006186,Office of Legacy Management,""
1814,http://dx.doi.org/10.13039/100006188,Office of Defense Nuclear Security,""
1815,http://dx.doi.org/10.13039/100001077,Community Foundation Greater Des Moines,""
1816,http://dx.doi.org/10.13039/100001079,Geraldine R. Dodge Foundation,""
1817,http://dx.doi.org/10.13039/100005505,Blakemore Foundation,""
1818,http://dx.doi.org/10.13039/501100001870,Foundation For Polish Science,""
1819,http://dx.doi.org/10.13039/501100001871,"Science and Technology Foundation, Ministry of Education and Science",""
1820,http://dx.doi.org/10.13039/501100001872,Centre for Industrial Technological Development,""
1821,http://dx.doi.org/10.13039/100005501,BIRD Foundation,""
1822,http://dx.doi.org/10.13039/100001071,Paul and Carol David Foundation,""
1823,http://dx.doi.org/10.13039/100006195,Ames Research Center,""
1824,http://dx.doi.org/10.13039/100006196,Jet Propulsion Laboratory,""
1825,http://dx.doi.org/10.13039/100001069,Dart Foundation,""
1826,http://dx.doi.org/10.13039/100001068,Dana Foundation,""
1827,http://dx.doi.org/10.13039/100003163,National Community Pharmacists Association Foundation,""
1828,http://dx.doi.org/10.13039/501100000629,Age UK,""
1829,http://dx.doi.org/10.13039/100003166,National Foundation for Ectodermal Dysplasias,""
1830,http://dx.doi.org/10.13039/501100000627,Guarantors of Brain,""
1831,http://dx.doi.org/10.13039/501100002401,Egyptian Society of Anesthesiologists,""
1832,http://dx.doi.org/10.13039/100006193,Glenn Research Center,""
1833,http://dx.doi.org/10.13039/100001075,Deloitte Foundation,""
1834,http://dx.doi.org/10.13039/100006194,Kennedy Space Center,""
1835,http://dx.doi.org/10.13039/100006190,Office of Research and Development,""
1836,http://dx.doi.org/10.13039/100006199,Langley Research Center,""
1837,http://dx.doi.org/10.13039/100005502,Biomedical Engineering Society,""
1838,http://dx.doi.org/10.13039/100003158,Myelin Project,""
1839,http://dx.doi.org/10.13039/100005507,BMI Foundation,""
1840,http://dx.doi.org/10.13039/501100000626,Responsible Gambling Trust,""
1841,http://dx.doi.org/10.13039/501100000623,Royal Geographical Society,""
1842,http://dx.doi.org/10.13039/100002632,Association for Glycogen Storage Disease,""
1843,http://dx.doi.org/10.13039/100002633,Association for Research on Non-Profit Organizations & Voluntary Action,""
1844,http://dx.doi.org/10.13039/100001066,Dade Community Foundation,""
1845,http://dx.doi.org/10.13039/100001064,Cullen Foundation,""
1846,http://dx.doi.org/10.13039/501100000628,Chartered Institute of Library and Information Professionals,""
1847,http://dx.doi.org/10.13039/100003173,"National Kidney Foundation of Massachusetts, Rhode Island, New Hampshire and Vermont",""
1848,http://dx.doi.org/10.13039/100003171,National Kidney Foundation Serving Kansas and Western Missouri,""
1849,http://dx.doi.org/10.13039/100003170,National Kidney Foundation of Illinois,""
1850,http://dx.doi.org/10.13039/100006197,Marshall Space Flight Center,""
1851,http://dx.doi.org/10.13039/100006198,Goddard Space Flight Center,""
1852,http://dx.doi.org/10.13039/100001978,Biomedical Research Foundation of Northwest Louisiana,""
1853,http://dx.doi.org/10.13039/100002631,Aspirus Health Foundation,""
1854,http://dx.doi.org/10.13039/501100000624,Great Britain China Centre,""
1855,http://dx.doi.org/10.13039/501100000621,"Girton College, University of Cambridge",""
1856,http://dx.doi.org/10.13039/501100000622,"Gonville and Caius College, University of Cambridge",""
1857,http://dx.doi.org/10.13039/501100000631,Horizon Foundation,""
1858,http://dx.doi.org/10.13039/501100000630,Home-Grown Cereals Authority,""
1859,http://dx.doi.org/10.13039/100001065,The Nathan Cummings Foundation,""
1860,http://dx.doi.org/10.13039/100001062,Wallace H. Coulter Foundation,""
1861,http://dx.doi.org/10.13039/100001063,Crohn's and Colitis Foundation of America,""
1862,http://dx.doi.org/10.13039/100001060,Connecticut Health Foundation,""
1863,http://dx.doi.org/10.13039/100003177,National Kidney Foundation Serving Ohio and Kentucky,""
1864,http://dx.doi.org/10.13039/100004846,State of New Jersey Department of State,""
1865,http://dx.doi.org/10.13039/100004845,New Jersey Department of Labor and Workforce Development,""
1866,http://dx.doi.org/10.13039/100004840,New Jersey Department of Environmental Protection,""
1867,http://dx.doi.org/10.13039/100002634,Association of American Geographers,""
1868,http://dx.doi.org/10.13039/100002660,Benton Foundation,""
1869,http://dx.doi.org/10.13039/100003100,The Masonic Foundation of Utah,""
1870,http://dx.doi.org/10.13039/501100001070,Arts Tasmania,""
1871,http://dx.doi.org/10.13039/100003105,McCarty Cancer Foundation,""
1872,http://dx.doi.org/10.13039/501100001881,Service Delivery and Organisation programme,""
1873,http://dx.doi.org/10.13039/100003167,National Hospice Foundation,""
1874,http://dx.doi.org/10.13039/100003168,National Kidney Foundation Serving Eastern Missouri and Metro East,""
1875,http://dx.doi.org/10.13039/100003176,National Kidney Foundation of Northern California and Northern Nevada,""
1876,http://dx.doi.org/10.13039/100001061,Cord Foundation,""
1877,http://dx.doi.org/10.13039/100004692,Black & Decker,""
1878,http://dx.doi.org/10.13039/100004693,The Washington Post Company,""
1879,http://dx.doi.org/10.13039/100004694,"Thor Industries, Inc.",""
1880,http://dx.doi.org/10.13039/100004695,Unisys,""
1881,http://dx.doi.org/10.13039/501100000637,"Institute of Advanced Study, Durham University",""
1882,http://dx.doi.org/10.13039/501100000638,"Institute of Historical Research, University of London",""
1883,http://dx.doi.org/10.13039/501100000639,"Institute of Materials, Minerals and Mining",""
1884,http://dx.doi.org/10.13039/501100000632,Healthcare Infection Society,""
1885,http://dx.doi.org/10.13039/501100002413,Egyptian Petroleum Research Institute,""
1886,http://dx.doi.org/10.13039/501100001073,Forest and Wood Products Australia,""
1887,http://dx.doi.org/10.13039/100003102,Celma Mastry Ovarian Cancer Foundation,""
1888,http://dx.doi.org/10.13039/501100001071,National Drug Law Enforcement Research Fund,""
1889,http://dx.doi.org/10.13039/501100001077,Royal Brisbane and Women's Hospital Foundation,""
1890,http://dx.doi.org/10.13039/100001117,"amfAR, The Foundation for AIDS Research",""
1891,http://dx.doi.org/10.13039/100001114,Ford Motor Company Fund and Community Services,""
1892,http://dx.doi.org/10.13039/100001099,Ernst & Young Foundation,""
1893,http://dx.doi.org/10.13039/100003189,National Tay-Sachs and Allied Diseases Association,""
1894,http://dx.doi.org/10.13039/100001090,EAST WEST MANAGEMENT INSTITUTE,""
